"respondent_id","question_id","alternative_id","choice","price","gram","kcal","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","is_well_known","is_bundle","is_premium","no_choice","past.use_this","brand.recall_this","brand.recognition_this","age","total_recalled","total_recognized","avg_price_guess_diff","respondent_question_id","city_50_500","city_over_500","rural_or_small_city","is_female","is_graduated","income_low","income_mid","income_high","eats_fastfood_weekly","eats_fastfood_rarely","log_age","log_total_recalled","log_total_recognized","log_avg_price_guess_diff","log_price"
2001,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,7,8,8.23,"2001_3",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,0
2001,4,1,1,27,296,550,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,24,7,8,8.23,"2001_4",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,3.3322045101752
2001,4,2,0,23,209,404,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,24,7,8,8.23,"2001_4",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,3.17805383034795
2001,4,3,0,29,269,645,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,24,7,8,8.23,"2001_4",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,3.40119738166216
2001,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,7,8,8.23,"2001_4",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,0
2001,5,1,0,37,282,570,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,24,7,8,8.23,"2001_5",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,3.63758615972639
2001,5,2,0,29,183,690,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,24,7,8,8.23,"2001_5",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,3.40119738166216
2001,5,3,1,23,234,1048,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,24,7,8,8.23,"2001_5",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,3.17805383034795
2001,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,7,8,8.23,"2001_5",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,0
2001,6,1,0,23,180,520,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,24,7,8,8.23,"2001_6",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,3.17805383034795
2001,6,2,0,23,406,640,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,24,7,8,8.23,"2001_6",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,3.17805383034795
2001,6,3,0,29,214,452,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,24,7,8,8.23,"2001_6",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,3.40119738166216
2001,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,7,8,8.23,"2001_6",0,0,1,1,0,1,0,0,1,0,3.2188758248682,2.07944154167984,2.19722457733622,2.22245904851476,0
2002,1,1,0,29,231,1078,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,27,12,8,9.09333333333333,"2002_1",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.40119738166216
2002,1,2,1,27,322,551,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,27,12,8,9.09333333333333,"2002_1",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.3322045101752
2002,1,3,0,23,214,468,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,27,12,8,9.09333333333333,"2002_1",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.17805383034795
2002,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,12,8,9.09333333333333,"2002_1",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,0
2002,2,1,0,23,261,640,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,27,12,8,9.09333333333333,"2002_2",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.17805383034795
2002,2,2,0,29,250,1033,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,27,12,8,9.09333333333333,"2002_2",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.40119738166216
2002,2,3,1,37,234,777,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,27,12,8,9.09333333333333,"2002_2",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.63758615972639
2002,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,12,8,9.09333333333333,"2002_2",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,0
2002,3,1,0,29,239,649,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,27,12,8,9.09333333333333,"2002_3",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.40119738166216
2002,3,2,0,37,228,401,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,27,12,8,9.09333333333333,"2002_3",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.63758615972639
2002,3,3,1,27,284,613,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,27,12,8,9.09333333333333,"2002_3",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.3322045101752
2002,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,12,8,9.09333333333333,"2002_3",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,0
2002,4,1,0,27,207,507,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,27,12,8,9.09333333333333,"2002_4",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.3322045101752
2002,4,2,1,23,266,1043,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,27,12,8,9.09333333333333,"2002_4",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.17805383034795
2002,4,3,0,29,235,473,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,27,12,8,9.09333333333333,"2002_4",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.40119738166216
2002,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,12,8,9.09333333333333,"2002_4",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,0
2002,5,1,0,37,286,444,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,27,12,8,9.09333333333333,"2002_5",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.63758615972639
2002,5,2,1,29,414,531,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,27,12,8,9.09333333333333,"2002_5",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.40119738166216
2002,5,3,0,23,226,1079,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,27,12,8,9.09333333333333,"2002_5",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.17805383034795
2002,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,12,8,9.09333333333333,"2002_5",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,0
2002,6,1,0,23,186,438,0,0,1,0,0,0,1,0,0,1,0,0,0,0,1,27,12,8,9.09333333333333,"2002_6",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.17805383034795
2002,6,2,1,23,224,1097,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,27,12,8,9.09333333333333,"2002_6",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.17805383034795
2002,6,3,0,29,404,1020,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,27,12,8,9.09333333333333,"2002_6",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,3.40119738166216
2002,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,12,8,9.09333333333333,"2002_6",0,1,0,0,1,0,1,0,1,0,3.3322045101752,2.56494935746154,2.19722457733622,2.31187513990114,0
2004,1,1,0,29,285,464,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,23,9,7,4.10333333333334,"2004_1",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.40119738166216
2004,1,2,0,27,274,744,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,23,9,7,4.10333333333334,"2004_1",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.3322045101752
2004,1,3,0,23,252,1097,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,23,9,7,4.10333333333334,"2004_1",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.17805383034795
2004,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,7,4.10333333333334,"2004_1",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,0
2004,2,1,0,23,203,528,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,23,9,7,4.10333333333334,"2004_2",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.17805383034795
2004,2,2,0,29,255,546,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,23,9,7,4.10333333333334,"2004_2",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.40119738166216
2004,2,3,1,37,280,768,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,23,9,7,4.10333333333334,"2004_2",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.63758615972639
2004,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,7,4.10333333333334,"2004_2",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,0
2004,3,1,0,29,200,635,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,23,9,7,4.10333333333334,"2004_3",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.40119738166216
2004,3,2,0,37,337,695,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,23,9,7,4.10333333333334,"2004_3",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.63758615972639
2004,3,3,0,27,192,548,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,23,9,7,4.10333333333334,"2004_3",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.3322045101752
2004,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,7,4.10333333333334,"2004_3",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,0
2004,4,1,0,27,237,779,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,23,9,7,4.10333333333334,"2004_4",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.3322045101752
2004,4,2,0,23,420,603,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,23,9,7,4.10333333333334,"2004_4",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.17805383034795
2004,4,3,1,29,414,694,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,23,9,7,4.10333333333334,"2004_4",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.40119738166216
2004,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,7,4.10333333333334,"2004_4",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,0
2004,5,1,1,37,253,677,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,23,9,7,4.10333333333334,"2004_5",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.63758615972639
2004,5,2,0,29,282,522,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,23,9,7,4.10333333333334,"2004_5",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.40119738166216
2004,5,3,0,23,233,1016,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,23,9,7,4.10333333333334,"2004_5",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.17805383034795
2004,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,7,4.10333333333334,"2004_5",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,0
2004,6,1,0,23,405,1027,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,23,9,7,4.10333333333334,"2004_6",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.17805383034795
2004,6,2,1,23,183,1100,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,23,9,7,4.10333333333334,"2004_6",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.17805383034795
2004,6,3,0,29,400,597,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,23,9,7,4.10333333333334,"2004_6",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,3.40119738166216
2004,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,23,9,7,4.10333333333334,"2004_6",1,0,0,1,1,1,0,0,0,1,3.17805383034795,2.30258509299405,2.07944154167984,1.62989392100148,0
2006,1,1,1,29,208,513,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,24,5,8,3.03666666666667,"2006_1",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.40119738166216
2006,1,2,0,27,332,708,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,24,5,8,3.03666666666667,"2006_1",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.3322045101752
2006,1,3,0,23,225,1079,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,24,5,8,3.03666666666667,"2006_1",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.17805383034795
2006,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,5,8,3.03666666666667,"2006_1",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,0
2006,2,1,0,23,224,412,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,24,5,8,3.03666666666667,"2006_2",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.17805383034795
2006,2,2,0,29,241,564,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,24,5,8,3.03666666666667,"2006_2",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.40119738166216
2006,2,3,1,37,313,424,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,24,5,8,3.03666666666667,"2006_2",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.63758615972639
2006,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,5,8,3.03666666666667,"2006_2",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,0
2006,3,1,1,29,404,1038,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,24,5,8,3.03666666666667,"2006_3",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.40119738166216
2006,3,2,0,37,275,705,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,24,5,8,3.03666666666667,"2006_3",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.63758615972639
2006,3,3,0,27,306,478,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,24,5,8,3.03666666666667,"2006_3",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.3322045101752
2006,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,5,8,3.03666666666667,"2006_3",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,0
2006,4,1,0,27,350,608,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,24,5,8,3.03666666666667,"2006_4",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.3322045101752
2006,4,2,0,23,197,420,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,24,5,8,3.03666666666667,"2006_4",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.17805383034795
2006,4,3,1,29,185,1077,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,24,5,8,3.03666666666667,"2006_4",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.40119738166216
2006,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,5,8,3.03666666666667,"2006_4",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,0
2006,5,1,0,37,314,738,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,24,5,8,3.03666666666667,"2006_5",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.63758615972639
2006,5,2,0,29,237,1044,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,24,5,8,3.03666666666667,"2006_5",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.40119738166216
2006,5,3,1,23,264,657,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,24,5,8,3.03666666666667,"2006_5",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.17805383034795
2006,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,5,8,3.03666666666667,"2006_5",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,0
2006,6,1,0,23,202,540,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,24,5,8,3.03666666666667,"2006_6",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.17805383034795
2006,6,2,1,23,277,1099,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,24,5,8,3.03666666666667,"2006_6",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.17805383034795
2006,6,3,0,29,249,1089,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,24,5,8,3.03666666666667,"2006_6",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,3.40119738166216
2006,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,5,8,3.03666666666667,"2006_6",0,1,0,1,1,0,1,0,0,1,3.2188758248682,1.79175946922805,2.19722457733622,1.39541926889689,0
2008,1,1,1,29,273,1098,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,24,8,7,4.56333333333333,"2008_1",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,3.40119738166216
2008,1,2,0,27,234,400,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,24,8,7,4.56333333333333,"2008_1",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,3.3322045101752
2008,1,3,0,23,182,422,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,24,8,7,4.56333333333333,"2008_1",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,3.17805383034795
2008,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,8,7,4.56333333333333,"2008_1",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,0
2008,2,1,0,23,408,426,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,24,8,7,4.56333333333333,"2008_2",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,3.17805383034795
2008,2,2,0,29,183,514,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,24,8,7,4.56333333333333,"2008_2",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,3.40119738166216
2008,2,3,1,37,308,735,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,24,8,7,4.56333333333333,"2008_2",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,3.63758615972639
2008,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,8,7,4.56333333333333,"2008_2",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,0
2008,3,1,0,29,291,1080,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,24,8,7,4.56333333333333,"2008_3",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,3.40119738166216
2008,3,2,0,37,279,606,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,24,8,7,4.56333333333333,"2008_3",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,3.63758615972639
2008,3,3,1,27,319,423,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,24,8,7,4.56333333333333,"2008_3",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,3.3322045101752
2008,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,8,7,4.56333333333333,"2008_3",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,0
2008,4,1,0,27,182,597,0,0,0,1,0,0,1,0,0,1,1,0,0,0,1,24,8,7,4.56333333333333,"2008_4",0,1,0,0,0,1,0,0,1,0,3.2188758248682,2.19722457733622,2.07944154167984,1.71619744900563,3.3322045101752
