"respondent_id","question_id","alternative_id","choice","price","gram","kcal","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","is_well_known","is_bundle","is_premium","no_choice","past.use_this","brand.recall_this","brand.recognition_this","age","gender","income","location","fast.food.frequency","education","total_recalled","total_recognized","avg_price_guess_diff","respondent_question_id"
536,6,1,0,25,260,900,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,24,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",11,8,4.23,"536_6"
536,6,2,0,32,260,800,0,0,0,1,0,0,0,1,0,1,1,0,0,1,1,24,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",11,8,4.23,"536_6"
536,6,3,1,12,420,400,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,24,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",11,8,4.23,"536_6"
536,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"mezczyzna","7500-10000","miasto-500","raz-w-tygodniu","w-trakcie-studiow",11,8,4.23,"536_6"
545,1,1,0,20,340,800,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_1"
545,1,2,1,32,340,800,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_1"
545,1,3,0,17,260,500,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_1"
545,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_1"
545,2,1,0,32,220,500,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_2"
545,2,2,0,22,300,700,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_2"
545,2,3,1,17,420,900,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_2"
545,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_2"
545,3,1,0,20,340,700,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_3"
545,3,2,0,15,260,500,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_3"
545,3,3,1,35,380,900,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_3"
545,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_3"
545,4,1,1,32,300,900,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_4"
545,4,2,0,12,380,400,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_4"
545,4,3,0,30,300,800,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_4"
545,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_4"
545,5,1,1,27,260,600,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_5"
545,5,2,0,25,260,500,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_5"
545,5,3,0,15,420,1000,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_5"
545,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_5"
545,6,1,0,25,260,900,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_6"
545,6,2,1,32,260,800,0,0,0,1,0,0,0,1,0,1,1,0,0,0,1,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_6"
545,6,3,0,12,420,400,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_6"
545,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,22,"kobieta","2500-5000","wies","raz-w-miesiacu","w-trakcie-studiow",3,6,10.0633333333333,"545_6"
547,1,1,0,20,340,800,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_1"
547,1,2,1,32,340,800,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_1"
547,1,3,0,17,260,500,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_1"
547,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_1"
547,2,1,0,32,220,500,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_2"
547,2,2,0,22,300,700,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_2"
547,2,3,1,17,420,900,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_2"
547,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_2"
547,3,1,0,20,340,700,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_3"
547,3,2,1,15,260,500,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_3"
547,3,3,0,35,380,900,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_3"
547,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_3"
547,4,1,0,32,300,900,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_4"
547,4,2,0,12,380,400,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_4"
547,4,3,1,30,300,800,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_4"
547,4,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_4"
547,5,1,1,27,260,600,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_5"
547,5,2,0,25,260,500,0,0,1,0,0,0,1,0,0,1,0,0,0,1,1,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_5"
547,5,3,0,15,420,1000,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_5"
547,5,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_5"
547,6,1,0,25,260,900,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_6"
547,6,2,0,32,260,800,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_6"
547,6,3,1,12,420,400,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_6"
547,6,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,27,"kobieta","2500-5000","wies","rzadziej-niz-raz-w-miesiacu","wyzsze",3,4,5.23,"547_6"
558,1,1,0,17,380,1000,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_1"
558,1,2,0,32,260,500,0,0,1,0,0,1,0,0,1,1,0,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_1"
558,1,3,0,22,300,600,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_1"
558,1,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_1"
558,2,1,0,32,300,800,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_2"
558,2,2,0,15,380,600,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_2"
558,2,3,0,32,260,700,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_2"
558,2,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_2"
558,3,1,0,22,300,700,1,0,0,0,0,1,0,0,1,0,0,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_3"
558,3,2,0,17,420,500,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_3"
558,3,3,0,27,260,800,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_3"
558,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_3"
558,4,1,0,20,420,400,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_4"
558,4,2,0,25,300,700,0,1,0,0,0,0,0,1,0,0,1,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_4"
558,4,3,0,22,220,1000,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_4"
558,4,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_4"
558,5,1,0,22,340,700,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_5"
558,5,2,0,20,420,400,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_5"
558,5,3,0,22,220,1000,0,0,0,1,0,0,1,0,0,1,1,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_5"
558,5,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_5"
558,6,1,0,27,340,600,0,1,0,0,0,0,1,0,0,0,1,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_6"
558,6,2,0,12,220,1000,0,0,0,1,0,1,0,0,1,1,1,0,0,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_6"
558,6,3,0,32,380,500,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_6"
558,6,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,21,"kobieta","ponizej-1000","miasto-150-500","raz-w-tygodniu","w-trakcie-studiow",9,7,7.89666666666666,"558_6"
565,1,1,1,17,380,1000,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_1"
565,1,2,0,32,260,500,0,0,1,0,0,1,0,0,1,1,0,0,0,1,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_1"
565,1,3,0,22,300,600,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_1"
565,1,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_1"
565,2,1,0,32,300,800,0,1,0,0,1,0,0,0,1,0,1,0,1,1,1,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_2"
565,2,2,0,15,380,600,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_2"
565,2,3,1,32,260,700,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_2"
565,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_2"
565,3,1,0,22,300,700,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_3"
565,3,2,1,17,420,500,0,0,1,0,1,0,0,0,1,1,0,0,1,1,1,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_3"
565,3,3,0,27,260,800,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_3"
565,3,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_3"
565,4,1,1,20,420,400,0,0,0,1,0,0,1,0,0,1,1,0,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_4"
565,4,2,0,25,300,700,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,24,"kobieta","5000-7500","miasto-150-500","raz-w-miesiacu","srednie",3,3,2.03666666666667,"565_4"
