id;profile_id;respondent_id;question_id;alternative_id;observation_id;price;kcal;gram;type_burger_classic;type_burger_premium;type_bundle_classic;type_bundle_premium;brand_mcdonalds;brand_burger_king;brand_max_burger;brand_wendys;no_choice
40;0;2;4;4;10;0;0;0;0;0;0;0;0;0;0;0;1
41;29;2;5;1;11;17;600;220;1;0;0;0;1;0;0;0;0
42;150;2;5;2;11;21;800;350;0;0;1;0;0;1;0;0;0
43;116;2;5;3;11;25;600;285;0;0;1;0;0;0;0;1;0
44;0;2;5;4;11;0;0;0;0;0;0;0;0;0;0;0;1
45;163;2;6;1;12;27;1000;415;0;0;0;1;0;0;1;0;0
46;43;2;6;2;12;25;600;220;0;1;0;0;0;1;0;0;0
47;104;2;6;3;12;21;600;285;0;0;1;0;0;1;0;0;0
48;0;2;6;4;12;0;0;0;0;0;0;0;0;0;0;0;1
49;48;3;1;1;13;25;600;220;0;0;1;0;0;0;0;1;0
50;28;3;1;2;13;15;600;220;1;0;0;0;0;0;0;1;0
51;21;3;1;3;13;14;600;220;1;0;0;0;1;0;0;0;0
52;0;3;1;4;13;0;0;0;0;0;0;0;0;0;0;0;1
53;159;3;2;1;14;27;800;350;0;0;1;0;0;0;1;0;0
54;97;3;2;2;14;17;600;285;1;0;0;0;1;0;0;0;0
55;20;3;2;3;14;12;600;220;1;0;0;0;0;0;0;1;0
56;0;3;2;4;14;0;0;0;0;0;0;0;0;0;0;0;1
57;77;3;3;1;15;15;400;285;1;0;0;0;1;0;0;0;0
58;15;3;3;2;15;17;400;220;1;0;0;0;0;0;1;0;0
59;72;3;3;3;15;12;400;285;1;0;0;0;0;0;0;1;0
60;0;3;3;4;15;0;0;0;0;0;0;0;0;0;0;0;1
61;50;3;4;1;16;27;600;220;0;0;1;0;1;0;0;0;0
62;63;3;4;2;16;25;800;220;0;0;1;0;0;0;1;0;0
63;1;3;4;3;16;12;400;220;1;0;0;0;1;0;0;0;0
64;0;3;4;4;16;0;0;0;0;0;0;0;0;0;0;0;1
65;160;3;5;1;17;27;800;350;0;0;1;0;0;0;0;1;0
66;10;3;5;2;17;15;400;220;1;0;0;0;0;1;0;0;0
67;132;3;5;3;17;25;800;285;0;0;1;0;0;0;0;1;0
68;0;3;5;4;17;0;0;0;0;0;0;0;0;0;0;0;1
69;67;3;6;1;18;27;800;220;0;0;1;0;0;0;1;0;0
70;175;3;6;2;18;34;1000;415;0;0;0;1;0;0;1;0;0
71;48;3;6;3;18;25;600;220;0;0;1;0;0;0;0;1;0
72;0;3;6;4;18;0;0;0;0;0;0;0;0;0;0;0;1
73;135;4;1;1;19;27;800;285;0;0;1;0;0;0;1;0;0
74;66;4;1;2;19;27;800;220;0;0;1;0;0;1;0;0;0
75;176;4;1;3;19;34;1000;415;0;0;0;1;0;0;0;1;0
76;0;4;1;4;19;0;0;0;0;0;0;0;0;0;0;0;1
77;170;4;2;1;20;31;1000;415;0;0;0;1;0;1;0;0;0
78;93;4;2;2;20;15;600;285;1;0;0;0;1;0;0;0;0
79;45;4;2;3;20;25;600;220;0;1;0;0;0;0;1;0;0
80;0;4;2;4;20;0;0;0;0;0;0;0;0;0;0;0;1
81;7;4;3;1;21;14;400;220;1;0;0;0;0;0;1;0;0
82;38;4;3;2;21;21;600;220;0;0;1;0;0;0;1;0;0
83;67;4;3;3;21;27;800;220;0;0;1;0;0;0;1;0;0
84;0;4;3;4;21;0;0;0;0;0;0;0;0;0;0;0;1
85;138;4;4;1;22;21;600;350;0;0;1;0;0;1;0;0;0
86;21;4;4;2;22;14;600;220;1;0;0;0;1;0;0;0;0
87;4;4;4;3;22;12;400;220;1;0;0;0;0;0;0;1;0
88;0;4;4;4;22;0;0;0;0;0;0;0;0;0;0;0;1
89;120;4;5;1;23;27;600;285;0;0;1;0;0;1;0;0;0
90;98;4;5;2;23;17;600;285;1;0;0;0;0;1;0;0;0
91;148;4;5;3;23;27;600;350;0;0;1;0;0;0;0;1;0
92;0;4;5;4;23;0;0;0;0;0;0;0;0;0;0;0;1
93;57;4;6;1;24;21;800;220;0;0;1;0;1;0;0;0;0
94;75;4;6;2;24;14;400;285;1;0;0;0;0;0;1;0;0
95;162;4;6;3;24;27;1000;415;0;0;0;1;0;1;0;0;0
96;0;4;6;4;24;0;0;0;0;0;0;0;0;0;0;0;1
97;80;5;1;1;25;15;400;285;1;0;0;0;0;0;0;1;0
98;174;5;1;2;25;34;1000;415;0;0;0;1;0;1;0;0;0
99;8;5;1;3;25;14;400;220;1;0;0;0;0;0;0;1;0
100;0;5;1;4;25;0;0;0;0;0;0;0;0;0;0;0;1
101;165;5;2;1;26;30;1000;415;0;0;0;1;1;0;0;0;0
102;69;5;2;2;26;12;400;285;1;0;0;0;1;0;0;0;0
103;157;5;2;3;26;27;800;350;0;0;1;0;1;0;0;0;0
104;0;5;2;4;26;0;0;0;0;0;0;0;0;0;0;0;1
105;130;5;3;1;27;25;800;285;0;0;1;0;0;1;0;0;0
106;65;5;3;2;27;27;800;220;0;0;1;0;1;0;0;0;0
107;140;5;3;3;27;21;600;350;0;0;1;0;0;0;0;1;0
108;0;5;3;4;27;0;0;0;0;0;0;0;0;0;0;0;1
109;31;5;4;1;28;17;600;220;1;0;0;0;0;0;1;0;0
110;26;5;4;2;28;15;600;220;1;0;0;0;0;1;0;0;0
111;19;5;4;3;28;12;600;220;1;0;0;0;0;0;1;0;0
112;0;5;4;4;28;0;0;0;0;0;0;0;0;0;0;0;1
113;37;5;5;1;29;21;600;220;0;1;0;0;0;0;1;0;0
114;8;5;5;2;29;14;400;220;1;0;0;0;0;0;0;1;0
115;38;5;5;3;29;21;600;220;0;0;1;0;0;0;1;0;0
116;0;5;5;4;29;0;0;0;0;0;0;0;0;0;0;0;1
117;42;5;6;1;30;25;600;220;0;0;1;0;1;0;0;0;0
118;143;5;6;2;30;25;600;350;0;0;1;0;0;0;1;0;0
119;121;5;6;3;30;27;600;285;0;1;0;0;0;0;1;0;0
120;0;5;6;4;30;0;0;0;0;0;0;0;0;0;0;0;1
121;49;6;1;1;31;27;600;220;0;1;0;0;1;0;0;0;0
122;133;6;1;2;31;27;800;285;0;0;1;0;1;0;0;0;0
123;118;6;1;3;31;27;600;285;0;0;1;0;1;0;0;0;0
124;0;6;1;4;31;0;0;0;0;0;0;0;0;0;0;0;1
125;107;6;2;1;32;21;600;285;0;1;0;0;0;0;0;1;0
126;115;6;2;2;32;25;600;285;0;1;0;0;0;0;0;1;0
127;40;6;2;3;32;21;600;220;0;0;1;0;0;0;0;1;0
128;0;6;2;4;32;0;0;0;0;0;0;0;0;0;0;0;1
129;122;6;3;1;33;27;600;285;0;0;1;0;0;0;1;0;0
130;1;6;3;2;33;12;400;220;1;0;0;0;1;0;0;0;0
131;156;6;3;3;33;25;800;350;0;0;1;0;0;0;0;1;0
132;0;6;3;4;33;0;0;0;0;0;0;0;0;0;0;0;1
133;44;6;4;1;34;25;600;220;0;0;1;0;0;1;0;0;0
134;111;6;4;2;34;25;600;285;0;1;0;0;0;1;0;0;0
135;34;6;4;3;34;21;600;220;0;0;1;0;1;0;0;0;0
136;0;6;4;4;34;0;0;0;0;0;0;0;0;0;0;0;1
137;96;6;5;1;35;15;600;285;1;0;0;0;0;0;0;1;0
138;102;6;5;2;35;21;600;285;0;0;1;0;1;0;0;0;0
139;62;6;5;3;35;25;800;220;0;0;1;0;0;1;0;0;0
140;0;6;5;4;35;0;0;0;0;0;0;0;0;0;0;0;1
141;66;6;6;1;36;27;800;220;0;0;1;0;0;1;0;0;0
142;41;6;6;2;36;25;600;220;0;1;0;0;1;0;0;0;0
143;127;6;6;3;36;21;800;285;0;0;1;0;0;0;1;0;0
144;0;6;6;4;36;0;0;0;0;0;0;0;0;0;0;0;1
145;124;7;1;1;37;27;600;285;0;0;1;0;0;0;0;1;0
146;153;7;1;2;37;25;800;350;0;0;1;0;1;0;0;0;0
147;66;7;1;3;37;27;800;220;0;0;1;0;0;1;0;0;0
148;0;7;1;4;37;0;0;0;0;0;0;0;0;0;0;0;1
149;14;7;2;1;38;17;400;220;1;0;0;0;0;1;0;0;0
150;120;7;2;2;38;27;600;285;0;0;1;0;0;1;0;0;0
151;113;7;2;3;38;25;600;285;0;1;0;0;0;0;1;0;0
152;0;7;2;4;38;0;0;0;0;0;0;0;0;0;0;0;1
153;111;7;3;1;39;25;600;285;0;1;0;0;0;1;0;0;0
154;161;7;3;2;39;27;1000;415;0;0;0;1;1;0;0;0;0
155;98;7;3;3;39;17;600;285;1;0;0;0;0;1;0;0;0
156;0;7;3;4;39;0;0;0;0;0;0;0;0;0;0;0;1
157;11;7;4;1;40;15;400;220;1;0;0;0;0;0;1;0;0
158;17;7;4;2;40;12;600;220;1;0;0;0;1;0;0;0;0
159;22;7;4;3;40;14;600;220;1;0;0;0;0;1;0;0;0
160;0;7;4;4;40;0;0;0;0;0;0;0;0;0;0;0;1
161;153;7;5;1;41;25;800;350;0;0;1;0;1;0;0;0;0
162;92;7;5;2;41;14;600;285;1;0;0;0;0;0;0;1;0
163;68;7;5;3;41;27;800;220;0;0;1;0;0;0;0;1;0
164;0;7;5;4;41;0;0;0;0;0;0;0;0;0;0;0;1
165;148;7;6;1;42;27;600;350;0;0;1;0;0;0;0;1;0
166;112;7;6;2;42;25;600;285;0;0;1;0;0;1;0;0;0
167;74;7;6;3;42;14;400;285;1;0;0;0;0;1;0;0;0
168;0;7;6;4;42;0;0;0;0;0;0;0;0;0;0;0;1
169;152;8;1;1;43;21;800;350;0;0;1;0;0;0;0;1;0
170;76;8;1;2;43;14;400;285;1;0;0;0;0;0;0;1;0
171;26;8;1;3;43;15;600;220;1;0;0;0;0;1;0;0;0
172;0;8;1;4;43;0;0;0;0;0;0;0;0;0;0;0;1
173;43;8;2;1;44;25;600;220;0;1;0;0;0;1;0;0;0
174;51;8;2;2;44;27;600;220;0;1;0;0;0;1;0;0;0
175;169;8;2;3;44;31;1000;415;0;0;0;1;1;0;0;0;0
176;0;8;2;4;44;0;0;0;0;0;0;0;0;0;0;0;1
177;63;8;3;1;45;25;800;220;0;0;1;0;0;0;1;0;0
178;45;8;3;2;45;25;600;220;0;1;0;0;0;0;1;0;0
179;143;8;3;3;45;25;600;350;0;0;1;0;0;0;1;0;0
180;0;8;3;4;45;0;0;0;0;0;0;0;0;0;0;0;1
181;36;8;4;1;46;21;600;220;0;0;1;0;0;1;0;0;0
182;3;8;4;2;46;12;400;220;1;0;0;0;0;0;1;0;0
183;82;8;4;3;46;17;400;285;1;0;0;0;0;1;0;0;0
184;0;8;4;4;46;0;0;0;0;0;0;0;0;0;0;0;1
185;91;8;5;1;47;14;600;285;1;0;0;0;0;0;1;0;0
186;169;8;5;2;47;31;1000;415;0;0;0;1;1;0;0;0;0
187;64;8;5;3;47;25;800;220;0;0;1;0;0;0;0;1;0
188;0;8;5;4;47;0;0;0;0;0;0;0;0;0;0;0;1
189;168;8;6;1;48;30;1000;415;0;0;0;1;0;0;0;1;0
190;99;8;6;2;48;17;600;285;1;0;0;0;0;0;1;0;0
191;58;8;6;3;48;21;800;220;0;0;1;0;0;1;0;0;0
192;0;8;6;4;48;0;0;0;0;0;0;0;0;0;0;0;1
193;27;9;1;1;49;15;600;220;1;0;0;0;0;0;1;0;0
194;141;9;1;2;49;25;600;350;0;0;1;0;1;0;0;0;0
195;85;9;1;3;49;12;600;285;1;0;0;0;1;0;0;0;0
196;0;9;1;4;49;0;0;0;0;0;0;0;0;0;0;0;1
197;149;9;2;1;50;21;800;350;0;0;1;0;1;0;0;0;0
198;88;9;2;2;50;12;600;285;1;0;0;0;0;0;0;1;0
199;5;9;2;3;50;14;400;220;1;0;0;0;1;0;0;0;0
200;0;9;2;4;50;0;0;0;0;0;0;0;0;0;0;0;1
201;68;9;3;1;51;27;800;220;0;0;1;0;0;0;0;1;0
202;106;9;3;2;51;21;600;285;0;0;1;0;0;0;1;0;0
203;35;9;3;3;51;21;600;220;0;1;0;0;0;1;0;0;0
204;0;9;3;4;51;0;0;0;0;0;0;0;0;0;0;0;1
205;70;9;4;1;52;12;400;285;1;0;0;0;0;1;0;0;0
206;27;9;4;2;52;15;600;220;1;0;0;0;0;0;1;0;0
207;174;9;4;3;52;34;1000;415;0;0;0;1;0;1;0;0;0
208;0;9;4;4;52;0;0;0;0;0;0;0;0;0;0;0;1
209;104;9;5;1;53;21;600;285;0;0;1;0;0;1;0;0;0
210;172;9;5;2;53;31;1000;415;0;0;0;1;0;0;0;1;0
211;32;9;5;3;53;17;600;220;1;0;0;0;0;0;0;1;0
212;0;9;5;4;53;0;0;0;0;0;0;0;0;0;0;0;1
213;94;9;6;1;54;15;600;285;1;0;0;0;0;1;0;0;0
214;107;9;6;2;54;21;600;285;0;1;0;0;0;0;0;1;0
215;105;9;6;3;54;21;600;285;0;1;0;0;0;0;1;0;0
216;0;9;6;4;54;0;0;0;0;0;0;0;0;0;0;0;1
217;92;10;1;1;55;14;600;285;1;0;0;0;0;0;0;1;0
218;77;10;1;2;55;15;400;285;1;0;0;0;1;0;0;0;0
219;139;10;1;3;55;21;600;350;0;0;1;0;0;0;1;0;0
220;0;10;1;4;55;0;0;0;0;0;0;0;0;0;0;0;1
221;115;10;2;1;56;25;600;285;0;1;0;0;0;0;0;1;0
222;173;10;2;2;56;34;1000;415;0;0;0;1;1;0;0;0;0
223;60;10;2;3;56;21;800;220;0;0;1;0;0;0;0;1;0
224;0;10;2;4;56;0;0;0;0;0;0;0;0;0;0;0;1
225;9;10;3;1;57;15;400;220;1;0;0;0;1;0;0;0;0
226;104;10;3;2;57;21;600;285;0;0;1;0;0;1;0;0;0
227;158;10;3;3;57;27;800;350;0;0;1;0;0;1;0;0;0
228;0;10;3;4;57;0;0;0;0;0;0;0;0;0;0;0;1
229;109;10;4;1;58;25;600;285;0;1;0;0;1;0;0;0;0
230;16;10;4;2;58;17;400;220;1;0;0;0;0;0;0;1;0
231;42;10;4;3;58;25;600;220;0;0;1;0;1;0;0;0;0
232;0;10;4;4;58;0;0;0;0;0;0;0;0;0;0;0;1
233;116;10;5;1;59;25;600;285;0;0;1;0;0;0;0;1;0
234;94;10;5;2;59;15;600;285;1;0;0;0;0;1;0;0;0
235;89;10;5;3;59;14;600;285;1;0;0;0;1;0;0;0;0
236;0;10;5;4;59;0;0;0;0;0;0;0;0;0;0;0;1
237;169;10;6;1;60;31;1000;415;0;0;0;1;1;0;0;0;0
238;72;10;6;2;60;12;400;285;1;0;0;0;0;0;0;1;0
239;114;10;6;3;60;25;600;285;0;0;1;0;0;0;1;0;0
240;0;10;6;4;60;0;0;0;0;0;0;0;0;0;0;0;1
241;131;11;1;1;61;25;800;285;0;0;1;0;0;0;1;0;0
242;158;11;1;2;61;27;800;350;0;0;1;0;0;1;0;0;0
243;6;11;1;3;61;14;400;220;1;0;0;0;0;1;0;0;0
244;0;11;1;4;61;0;0;0;0;0;0;0;0;0;0;0;1
245;127;11;2;1;62;21;800;285;0;0;1;0;0;0;1;0;0
246;85;11;2;2;62;12;600;285;1;0;0;0;1;0;0;0;0
247;129;11;2;3;62;25;800;285;0;0;1;0;1;0;0;0;0
248;0;11;2;4;62;0;0;0;0;0;0;0;0;0;0;0;1
249;173;11;3;1;63;34;1000;415;0;0;0;1;1;0;0;0;0
250;56;11;3;2;63;27;600;220;0;0;1;0;0;0;0;1;0
251;166;11;3;3;63;30;1000;415;0;0;0;1;0;1;0;0;0
252;0;11;3;4;63;0;0;0;0;0;0;0;0;0;0;0;1
253;55;11;4;1;64;27;600;220;0;1;0;0;0;0;0;1;0
254;48;11;4;2;64;25;600;220;0;0;1;0;0;0;0;1;0
255;37;11;4;3;64;21;600;220;0;1;0;0;0;0;1;0;0
256;0;11;4;4;64;0;0;0;0;0;0;0;0;0;0;0;1
257;10;11;5;1;65;15;400;220;1;0;0;0;0;1;0;0;0
258;20;11;5;2;65;12;600;220;1;0;0;0;0;0;0;1;0
259;123;11;5;3;65;27;600;285;0;1;0;0;0;0;0;1;0
260;0;11;5;4;65;0;0;0;0;0;0;0;0;0;0;0;1
261;174;11;6;1;66;34;1000;415;0;0;0;1;0;1;0;0;0
262;101;11;6;2;66;21;600;285;0;1;0;0;1;0;0;0;0
263;2;11;6;3;66;12;400;220;1;0;0;0;0;1;0;0;0
264;0;11;6;4;66;0;0;0;0;0;0;0;0;0;0;0;1
265;21;12;1;1;67;14;600;220;1;0;0;0;1;0;0;0;0
266;95;12;1;2;67;15;600;285;1;0;0;0;0;0;1;0;0
267;94;12;1;3;67;15;600;285;1;0;0;0;0;1;0;0;0
268;0;12;1;4;67;0;0;0;0;0;0;0;0;0;0;0;1
269;166;12;2;1;68;30;1000;415;0;0;0;1;0;1;0;0;0
270;50;12;2;2;68;27;600;220;0;0;1;0;1;0;0;0;0
271;137;12;2;3;68;21;600;350;0;0;1;0;1;0;0;0;0
272;0;12;2;4;68;0;0;0;0;0;0;0;0;0;0;0;1
273;93;12;3;1;69;15;600;285;1;0;0;0;1;0;0;0;0
274;124;12;3;2;69;27;600;285;0;0;1;0;0;0;0;1;0
275;27;12;3;3;69;15;600;220;1;0;0;0;0;0;1;0;0
276;0;12;3;4;69;0;0;0;0;0;0;0;0;0;0;0;1
277;133;12;4;1;70;27;800;285;0;0;1;0;1;0;0;0;0
278;157;12;4;2;70;27;800;350;0;0;1;0;1;0;0;0;0
279;111;12;4;3;70;25;600;285;0;1;0;0;0;1;0;0;0
280;0;12;4;4;70;0;0;0;0;0;0;0;0;0;0;0;1
281;18;12;5;1;71;12;600;220;1;0;0;0;0;1;0;0;0
282;78;12;5;2;71;15;400;285;1;0;0;0;0;1;0;0;0
283;73;12;5;3;71;14;400;285;1;0;0;0;1;0;0;0;0
284;0;12;5;4;71;0;0;0;0;0;0;0;0;0;0;0;1
285;154;12;6;1;72;25;800;350;0;0;1;0;0;1;0;0;0
286;127;12;6;2;72;21;800;285;0;0;1;0;0;0;1;0;0
287;36;12;6;3;72;21;600;220;0;0;1;0;0;1;0;0;0
288;0;12;6;4;72;0;0;0;0;0;0;0;0;0;0;0;1
289;84;13;1;1;73;17;400;285;1;0;0;0;0;0;0;1;0
290;11;13;1;2;73;15;400;220;1;0;0;0;0;0;1;0;0
291;54;13;1;3;73;27;600;220;0;0;1;0;0;0;1;0;0
292;0;13;1;4;73;0;0;0;0;0;0;0;0;0;0;0;1
293;41;13;2;1;74;25;600;220;0;1;0;0;1;0;0;0;0
294;60;13;2;2;74;21;800;220;0;0;1;0;0;0;0;1;0
295;154;13;2;3;74;25;800;350;0;0;1;0;0;1;0;0;0
296;0;13;2;4;74;0;0;0;0;0;0;0;0;0;0;0;1
297;145;13;3;1;75;27;600;350;0;0;1;0;1;0;0;0;0
298;126;13;3;2;75;21;800;285;0;0;1;0;0;1;0;0;0
299;108;13;3;3;75;21;600;285;0;0;1;0;0;0;0;1;0
300;0;13;3;4;75;0;0;0;0;0;0;0;0;0;0;0;1
301;155;13;4;1;76;25;800;350;0;0;1;0;0;0;1;0;0
302;54;13;4;2;76;27;600;220;0;0;1;0;0;0;1;0;0
303;150;13;4;3;76;21;800;350;0;0;1;0;0;1;0;0;0
304;0;13;4;4;76;0;0;0;0;0;0;0;0;0;0;0;1
305;105;13;5;1;77;21;600;285;0;1;0;0;0;0;1;0;0
306;132;13;5;2;77;25;800;285;0;0;1;0;0;0;0;1;0
307;90;13;5;3;77;14;600;285;1;0;0;0;0;1;0;0;0
308;0;13;5;4;77;0;0;0;0;0;0;0;0;0;0;0;1
309;101;13;6;1;78;21;600;285;0;1;0;0;1;0;0;0;0
310;113;13;6;2;78;25;600;285;0;1;0;0;0;0;1;0;0
311;128;13;6;3;78;21;800;285;0;0;1;0;0;0;0;1;0
312;0;13;6;4;78;0;0;0;0;0;0;0;0;0;0;0;1
313;139;14;1;1;79;21;600;350;0;0;1;0;0;0;1;0;0
314;57;14;1;2;79;21;800;220;0;0;1;0;1;0;0;0;0
315;109;14;1;3;79;25;600;285;0;1;0;0;1;0;0;0;0
316;0;14;1;4;79;0;0;0;0;0;0;0;0;0;0;0;1
317;87;14;2;1;80;12;600;285;1;0;0;0;0;0;1;0;0
318;137;14;2;2;80;21;600;350;0;0;1;0;1;0;0;0;0
319;15;14;2;3;80;17;400;220;1;0;0;0;0;0;1;0;0
320;0;14;2;4;80;0;0;0;0;0;0;0;0;0;0;0;1
321;108;14;3;1;81;21;600;285;0;0;1;0;0;0;0;1;0
322;134;14;3;2;81;27;800;285;0;0;1;0;0;1;0;0;0
323;81;14;3;3;81;17;400;285;1;0;0;0;1;0;0;0;0
324;0;14;3;4;81;0;0;0;0;0;0;0;0;0;0;0;1
325;60;14;4;1;82;21;800;220;0;0;1;0;0;0;0;1;0
326;100;14;4;2;82;17;600;285;1;0;0;0;0;0;0;1;0
327;136;14;4;3;82;27;800;285;0;0;1;0;0;0;0;1;0
328;0;14;4;4;82;0;0;0;0;0;0;0;0;0;0;0;1
329;176;14;5;1;83;34;1000;415;0;0;0;1;0;0;0;1;0
330;122;14;5;2;83;27;600;285;0;0;1;0;0;0;1;0;0
331;144;14;5;3;83;25;600;350;0;0;1;0;0;0;0;1;0
332;0;14;5;4;83;0;0;0;0;0;0;0;0;0;0;0;1
333;47;14;6;1;84;25;600;220;0;1;0;0;0;0;0;1;0
334;32;14;6;2;84;17;600;220;1;0;0;0;0;0;0;1;0
335;3;14;6;3;84;12;400;220;1;0;0;0;0;0;1;0;0
336;0;14;6;4;84;0;0;0;0;0;0;0;0;0;0;0;1
337;3;15;1;1;85;12;400;220;1;0;0;0;0;0;1;0;0
338;128;15;1;2;85;21;800;285;0;0;1;0;0;0;0;1;0
339;163;15;1;3;85;27;1000;415;0;0;0;1;0;0;1;0;0
340;0;15;1;4;85;0;0;0;0;0;0;0;0;0;0;0;1
341;83;15;2;1;86;17;400;285;1;0;0;0;0;0;1;0;0
342;47;15;2;2;86;25;600;220;0;1;0;0;0;0;0;1;0
343;46;15;2;3;86;25;600;220;0;0;1;0;0;0;1;0;0
344;0;15;2;4;86;0;0;0;0;0;0;0;0;0;0;0;1
345;82;15;3;1;87;17;400;285;1;0;0;0;0;1;0;0;0
346;73;15;3;2;87;14;400;285;1;0;0;0;1;0;0;0;0
347;51;15;3;3;87;27;600;220;0;1;0;0;0;1;0;0;0
348;0;15;3;4;87;0;0;0;0;0;0;0;0;0;0;0;1
349;34;15;4;1;88;21;600;220;0;0;1;0;1;0;0;0;0
350;123;15;4;2;88;27;600;285;0;1;0;0;0;0;0;1;0
351;78;15;4;3;88;15;400;285;1;0;0;0;0;1;0;0;0
352;0;15;4;4;88;0;0;0;0;0;0;0;0;0;0;0;1
353;90;15;5;1;89;14;600;285;1;0;0;0;0;1;0;0;0
354;116;15;5;2;89;25;600;285;0;0;1;0;0;0;0;1;0
355;149;15;5;3;89;21;800;350;0;0;1;0;1;0;0;0;0
356;0;15;5;4;89;0;0;0;0;0;0;0;0;0;0;0;1
357;25;15;6;1;90;15;600;220;1;0;0;0;1;0;0;0;0
358;71;15;6;2;90;12;400;285;1;0;0;0;0;0;1;0;0
359;103;15;6;3;90;21;600;285;0;1;0;0;0;1;0;0;0
360;0;15;6;4;90;0;0;0;0;0;0;0;0;0;0;0;1
361;16;16;1;1;91;17;400;220;1;0;0;0;0;0;0;1;0
362;70;16;1;2;91;12;400;285;1;0;0;0;0;1;0;0;0
363;63;16;1;3;91;25;800;220;0;0;1;0;0;0;1;0;0
364;0;16;1;4;91;0;0;0;0;0;0;0;0;0;0;0;1
365;161;16;2;1;92;27;1000;415;0;0;0;1;1;0;0;0;0
366;165;16;2;2;92;30;1000;415;0;0;0;1;1;0;0;0;0
367;11;16;2;3;92;15;400;220;1;0;0;0;0;0;1;0;0
368;0;16;2;4;92;0;0;0;0;0;0;0;0;0;0;0;1
369;164;16;3;1;93;27;1000;415;0;0;0;1;0;0;0;1;0
370;121;16;3;2;93;27;600;285;0;1;0;0;0;0;1;0;0
371;172;16;3;3;93;31;1000;415;0;0;0;1;0;0;0;1;0
372;0;16;3;4;93;0;0;0;0;0;0;0;0;0;0;0;1
373;2;16;4;1;94;12;400;220;1;0;0;0;0;1;0;0;0
374;79;16;4;2;94;15;400;285;1;0;0;0;0;0;1;0;0
375;39;16;4;3;94;21;600;220;0;1;0;0;0;0;0;1;0
376;0;16;4;4;94;0;0;0;0;0;0;0;0;0;0;0;1
377;126;16;5;1;95;21;800;285;0;0;1;0;0;1;0;0;0
378;144;16;5;2;95;25;600;350;0;0;1;0;0;0;0;1;0
379;96;16;5;3;95;15;600;285;1;0;0;0;0;0;0;1;0
380;0;16;5;4;95;0;0;0;0;0;0;0;0;0;0;0;1
381;117;16;6;1;96;27;600;285;0;1;0;0;1;0;0;0;0
382;156;16;6;2;96;25;800;350;0;0;1;0;0;0;0;1;0
