"respondent_id","question_id","choice","price","type_burger_classic","type_burger_premium","type_bundle_classic","type_bundle_premium","brand_mcdonalds","brand_burger_king","brand_max_burger","brand_wendys","is_well_known","no_choice","past.use_this","brand.recall_this","brand.recognition_this","brand.recall_score","age","market_awareness","total_recalled","total_recognized","total_price_guess_diff","kcal","gram","alternative_id","respondent_question_id","city_under_500k","city_over_500k","rural","is_female","is_graduated","income_low","income_mid","income_high","eats_fastfood_weekly","eats_fastfood_rarely","market_awareness_log","market_awareness_low","age_log","price_log","market_awareness_exp","age_exp","market_awareness_sqrt","age_sqrt","total_recalled_log","total_recognized_log","total_price_guess_diff_log","is_bundle","is_premium","cluster","educated_older_urbans","young_rare_fast_food_eaters","urban_frequent_eaters"
2,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,11,12,8,18.9,0,0,4,"2_3",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,-6.90775527898214,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,0,0,3,3,0,1
2,4,0,27,0,0,0,1,0,0,1,0,0,0,0,0,1,0,27,11,12,8,18.9,507,207,1,"2_4",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,3.29587390235551,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,1,1,3,3,0,1
2,4,1,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,27,11,12,8,18.9,1043,266,2,"2_4",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,3.13553769324487,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,1,0,3,3,0,1
2,4,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,27,11,12,8,18.9,473,235,3,"2_4",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,3.36733031215058,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,1,0,3,3,0,1
2,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,11,12,8,18.9,0,0,4,"2_4",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,-6.90775527898214,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,0,0,3,3,0,1
2,5,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,27,11,12,8,18.9,444,286,1,"2_5",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,3.61094493930603,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,1,1,3,3,0,1
2,5,1,29,0,0,1,0,0,0,0,1,0,0,0,1,1,3,27,11,12,8,18.9,531,414,2,"2_5",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,3.36733031215058,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,1,0,3,3,0,1
2,5,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,27,11,12,8,18.9,1079,226,3,"2_5",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,3.13553769324487,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,1,0,3,3,0,1
2,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,11,12,8,18.9,0,0,4,"2_5",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,-6.90775527898214,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,0,0,3,3,0,1
2,6,0,23,0,0,1,0,0,0,1,0,0,0,0,0,1,0,27,11,12,8,18.9,438,186,1,"2_6",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,3.13553769324487,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,1,0,3,3,0,1
2,6,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,27,11,12,8,18.9,1097,224,2,"2_6",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,3.13553769324487,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,1,0,3,3,0,1
2,6,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,3,27,11,12,8,18.9,1020,404,3,"2_6",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,3.36733031215058,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,1,0,3,3,0,1
2,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,11,12,8,18.9,0,0,4,"2_6",0,1,0,0,1,0,1,0,1,0,2.3979861777573,0,3.29587390235551,-6.90775527898214,121,532048240601.799,3.3166247903554,5.19615242270663,2.4849899796493,2.07956653386799,2.93921483071882,0,0,3,3,0,1
4,1,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,2,23,11,9,8,12.31,464,285,1,"4_1",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.36733031215058,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,1,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,3,23,11,9,8,12.31,744,274,2,"4_1",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.29587390235551,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,1,2,2,1,0
4,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,23,11,9,8,12.31,1097,252,3,"4_1",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.13553769324487,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,11,9,8,12.31,0,0,4,"4_1",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,-6.90775527898214,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,0,0,2,2,1,0
4,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,23,11,9,8,12.31,528,203,1,"4_2",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.13553769324487,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,2,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,2,23,11,9,8,12.31,546,255,2,"4_2",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.36733031215058,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,2,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,2,23,11,9,8,12.31,768,280,3,"4_2",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.61094493930603,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,1,2,2,1,0
4,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,11,9,8,12.31,0,0,4,"4_2",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,-6.90775527898214,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,0,0,2,2,1,0
4,3,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,5,23,11,9,8,12.31,635,200,1,"4_3",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.36733031215058,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,3,0,37,0,0,0,1,0,1,0,0,1,0,0,1,1,2,23,11,9,8,12.31,695,337,2,"4_3",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.61094493930603,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,1,2,2,1,0
4,3,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,3,23,11,9,8,12.31,548,192,3,"4_3",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.29587390235551,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,1,2,2,1,0
4,3,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,11,9,8,12.31,0,0,4,"4_3",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,-6.90775527898214,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,0,0,2,2,1,0
4,4,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,3,23,11,9,8,12.31,779,237,1,"4_4",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.29587390235551,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,1,2,2,1,0
4,4,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,3,23,11,9,8,12.31,603,420,2,"4_4",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.13553769324487,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,4,1,29,0,0,1,0,0,1,0,0,1,0,0,1,1,2,23,11,9,8,12.31,694,414,3,"4_4",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.36733031215058,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,11,9,8,12.31,0,0,4,"4_4",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,-6.90775527898214,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,0,0,2,2,1,0
4,5,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,2,23,11,9,8,12.31,677,253,1,"4_5",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.61094493930603,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,1,2,2,1,0
4,5,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,5,23,11,9,8,12.31,522,282,2,"4_5",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.36733031215058,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,5,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,3,23,11,9,8,12.31,1016,233,3,"4_5",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.13553769324487,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,5,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,11,9,8,12.31,0,0,4,"4_5",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,-6.90775527898214,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,0,0,2,2,1,0
4,6,0,23,0,0,1,0,0,0,1,0,0,0,0,1,1,3,23,11,9,8,12.31,1027,405,1,"4_6",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.13553769324487,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,6,1,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,23,11,9,8,12.31,1100,183,2,"4_6",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.13553769324487,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,6,0,29,0,0,1,0,0,0,0,1,0,0,0,1,1,5,23,11,9,8,12.31,597,400,3,"4_6",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,3.36733031215058,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,1,0,2,2,1,0
4,6,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,11,9,8,12.31,0,0,4,"4_6",1,0,0,1,1,1,0,0,0,1,2.3979861777573,0,3.13553769324487,-6.90775527898214,121,9744803446.2489,3.3166247903554,4.79583152331272,2.19733568227495,2.07956653386799,2.51049317166548,0,0,2,2,1,0
6,1,1,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,24,11,5,8,3.31,513,208,1,"6_1",0,1,0,1,1,0,1,0,0,1,2.3979861777573,0,3.17809549614658,3.36733031215058,121,26489122129.8435,3.3166247903554,4.89897948556636,1.60963789243677,2.07956653386799,1.19725025856511,1,0,3,3,0,1
6,1,0,27,0,0,0,1,0,0,1,0,0,0,0,1,1,3,24,11,5,8,3.31,708,332,2,"6_1",0,1,0,1,1,0,1,0,0,1,2.3979861777573,0,3.17809549614658,3.29587390235551,121,26489122129.8435,3.3166247903554,4.89897948556636,1.60963789243677,2.07956653386799,1.19725025856511,1,1,3,3,0,1
6,1,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,24,11,5,8,3.31,1079,225,3,"6_1",0,1,0,1,1,0,1,0,0,1,2.3979861777573,0,3.17809549614658,3.13553769324487,121,26489122129.8435,3.3166247903554,4.89897948556636,1.60963789243677,2.07956653386799,1.19725025856511,1,0,3,3,0,1
6,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,24,11,5,8,3.31,0,0,4,"6_1",0,1,0,1,1,0,1,0,0,1,2.3979861777573,0,3.17809549614658,-6.90775527898214,121,26489122129.8435,3.3166247903554,4.89897948556636,1.60963789243677,2.07956653386799,1.19725025856511,0,0,3,3,0,1
6,2,0,23,0,0,1,0,1,0,0,0,1,0,1,1,1,5,24,11,5,8,3.31,412,224,1,"6_2",0,1,0,1,1,0,1,0,0,1,2.3979861777573,0,3.17809549614658,3.13553769324487,121,26489122129.8435,3.3166247903554,4.89897948556636,1.60963789243677,2.07956653386799,1.19725025856511,1,0,3,3,0,1
6,2,0,29,0,0,1,0,0,1,0,0,1,0,0,1,1,5,24,11,5,8,3.31,564,241,2,"6_2",0,1,0,1,1,0,1,0,0,1,2.3979861777573,0,3.17809549614658,3.36733031215058,121,26489122129.8435,3.3166247903554,4.89897948556636,1.60963789243677,2.07956653386799,1.19725025856511,1,0,3,3,0,1
6,2,1,37,0,0,0,1,0,1,0,0,1,0,0,1,1,5,24,11,5,8,3.31,424,313,3,"6_2",0,1,0,1,1,0,1,0,0,1,2.3979861777573,0,3.17809549614658,3.61094493930603,121,26489122129.8435,3.3166247903554,4.89897948556636,1.60963789243677,2.07956653386799,1.19725025856511,1,1,3,3,0,1
